TransactionID,Date,CustomerID,CustomerName,ProductID,ProductName,ProductCategory,Quantity,UnitPrice,DiscountPercent,CostPerUnit,Revenue,Cost,Profit,InvoiceDate,PaymentDate,TermsDays,Status
10777,2025-12-11,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,14,500.0,0.091,150.0,6362.85,2100.0,4262.85,2025-12-11,2026-01-31,45,Paid
10778,2025-12-11,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,13,200.0,0.0584,120.0,2448.03,1560.0,888.03,2025-12-11,2025-12-21,15,Paid
10779,2025-12-12,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,11,80.0,0.0593,45.0,827.83,495.0,332.83,2025-12-12,2026-03-06,30,Paid
10780,2025-12-12,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,8,500.0,0.0067,150.0,3973.39,1200.0,2773.39,2025-12-12,2026-02-20,30,Paid
10781,2025-12-12,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,32,500.0,0.0883,150.0,14587.34,4800.0,9787.34,2025-12-12,2026-01-19,30,Paid
10782,2025-12-12,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,11,200.0,0.0886,120.0,2005.06,1320.0,685.06,2025-12-12,2026-02-21,30,Paid
10783,2025-12-12,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,3,150.0,0.0201,90.0,440.98,270.0,170.98,2025-12-12,2026-01-25,45,Paid
10784,2025-12-13,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,8,150.0,0.0941,90.0,1087.11,720.0,367.11,2025-12-13,2026-02-25,30,Paid
10785,2025-12-14,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,21,200.0,0.0817,120.0,3856.87,2520.0,1336.87,2025-12-14,2026-01-17,30,Paid
10786,2025-12-14,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,14,10.0,0.0386,9.5,134.6,133.0,1.6,2025-12-14,2026-01-09,30,Paid
10787,2025-12-14,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,2,80.0,0.0475,45.0,152.4,90.0,62.4,2025-12-14,2025-12-25,15,Paid
10788,2025-12-14,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,24,80.0,0.0147,45.0,1891.72,1080.0,811.72,2025-12-14,2026-01-10,30,Paid
10789,2025-12-14,CUST005,Omega Distributors,PROD001,High-Performance Widget,Hardware,8,150.0,0.0114,90.0,1186.27,720.0,466.27,2025-12-14,2026-01-19,30,Paid
10790,2025-12-15,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,33,200.0,0.013,120.0,6514.41,3960.0,2554.41,2025-12-15,2026-01-15,30,Paid
10791,2025-12-15,CUST002,Beta Retailers,PROD004,Enterprise Service License,Software,13,500.0,0.0302,150.0,6303.39,1950.0,4353.39,2025-12-15,2025-12-28,15,Paid
10792,2025-12-16,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,15,500.0,0.0865,150.0,6851.51,2250.0,4601.51,2025-12-16,2026-01-24,30,Paid
10793,2025-12-16,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,20,80.0,0.0563,45.0,1509.85,900.0,609.85,2025-12-16,2026-01-23,30,Paid
10794,2025-12-16,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,23,80.0,0.0312,45.0,1782.65,1035.0,747.65,2025-12-16,2026-01-21,30,Paid
10795,2025-12-16,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,32,150.0,0.0984,90.0,4327.57,2880.0,1447.57,2025-12-16,2026-01-19,30,Paid
10796,2025-12-18,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,31,80.0,0.0725,45.0,2300.2,1395.0,905.2,2025-12-18,2026-01-13,30,Paid
10797,2025-12-19,CUST005,Omega Distributors,PROD001,High-Performance Widget,Hardware,10,150.0,0.0314,90.0,1452.92,900.0,552.92,2025-12-19,2026-01-27,30,Paid
10798,2025-12-19,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,18,200.0,0.094,120.0,3261.45,2160.0,1101.45,2025-12-19,2026-01-22,30,Paid
10799,2025-12-20,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,9,200.0,0.0493,120.0,1711.34,1080.0,631.34,2025-12-20,2026-03-12,30,Paid
10800,2025-12-20,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,3,150.0,0.08,90.0,414.01,270.0,144.01,2025-12-20,2026-02-04,45,Paid
10801,2025-12-21,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,13,200.0,0.0951,120.0,2352.62,1560.0,792.62,2025-12-21,2026-01-04,15,Paid
10802,2025-12-21,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,9,200.0,0.0513,120.0,1707.68,1080.0,627.68,2025-12-21,2026-02-17,30,Paid
10803,2025-12-21,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,12,500.0,0.0553,150.0,5668.4,1800.0,3868.4,2025-12-21,2026-02-28,30,Paid
10804,2025-12-22,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,5,500.0,0.0279,150.0,2430.34,750.0,1680.34,2025-12-22,2026-03-04,30,Paid
10805,2025-12-22,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,6,80.0,0.0604,45.0,451.02,270.0,181.02,2025-12-22,2026-01-06,15,Paid
10806,2025-12-22,CUST005,Omega Distributors,PROD001,High-Performance Widget,Hardware,6,150.0,0.0375,90.0,866.29,540.0,326.29,2025-12-22,2026-01-18,30,Paid
10807,2025-12-22,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,12,10.0,0.0557,9.5,113.32,114.0,-0.68,2025-12-22,2026-01-30,30,Paid
10808,2025-12-23,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,9,500.0,0.0025,150.0,4488.64,1350.0,3138.64,2025-12-23,2026-02-15,45,Paid
10809,2025-12-23,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,16,80.0,0.0589,45.0,1204.62,720.0,484.62,2025-12-23,2026-01-20,30,Paid
10810,2025-12-23,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,26,80.0,0.0627,45.0,1949.52,1170.0,779.52,2025-12-23,2026-01-29,30,Paid
10811,2025-12-23,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,10,500.0,0.0351,150.0,4824.39,1500.0,3324.39,2025-12-23,2026-01-17,30,Paid
10812,2025-12-24,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,32,10.0,0.0291,9.5,310.67,304.0,6.67,2025-12-24,2026-01-25,30,Paid
10813,2025-12-25,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,16,10.0,0.0006,9.5,159.9,152.0,7.9,2025-12-25,2026-01-30,30,Paid
10814,2025-12-25,CUST004,Zeta Enterprises,PROD002,Standard Gear Assembly,Hardware,6,80.0,0.043,45.0,459.36,270.0,189.36,2025-12-25,2026-02-03,45,Paid
10815,2025-12-26,CUST005,Omega Distributors,PROD002,Standard Gear Assembly,Hardware,13,80.0,0.0708,45.0,966.36,585.0,381.36,2025-12-26,2026-01-21,30,Paid
10816,2025-12-26,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,30,200.0,0.0045,120.0,5972.73,3600.0,2372.73,2025-12-26,2026-01-20,30,Paid
10817,2025-12-26,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,9,500.0,0.0468,150.0,4289.25,1350.0,2939.25,2025-12-26,2026-03-11,30,Paid
10818,2025-12-26,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,10,500.0,0.0853,150.0,4573.51,1500.0,3073.51,2025-12-26,2026-01-28,30,Paid
10819,2025-12-26,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,12,150.0,0.0025,90.0,1795.51,1080.0,715.51,2025-12-26,2026-02-05,45,Paid
10820,2025-12-28,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,9,150.0,0.0189,90.0,1324.47,810.0,514.47,2025-12-28,2026-02-16,45,Paid
10821,2025-12-28,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,17,150.0,0.02,90.0,2499.04,1530.0,969.04,2025-12-28,2026-01-24,30,Paid
10822,2025-12-28,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,1,10.0,0.0211,9.5,9.79,9.5,0.29,2025-12-28,2026-02-15,45,Paid
10823,2025-12-29,CUST005,Omega Distributors,PROD002,Standard Gear Assembly,Hardware,6,80.0,0.0019,45.0,479.08,270.0,209.08,2025-12-29,2026-01-25,30,Paid
10824,2025-12-29,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,1,150.0,0.0234,90.0,146.48,90.0,56.48,2025-12-29,2026-02-22,30,Paid
10825,2025-12-29,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,11,200.0,0.0668,120.0,2053.07,1320.0,733.07,2025-12-29,2026-01-25,30,Paid
10826,2025-12-29,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,1,10.0,0.0653,9.5,9.35,9.5,-0.15,2025-12-29,2026-03-21,30,Paid
10827,2025-12-30,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,3,200.0,0.0506,120.0,569.62,360.0,209.62,2025-12-30,2026-02-13,45,Paid
10828,2025-12-30,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,35,10.0,0.0456,9.5,334.05,332.5,1.55,2025-12-30,2026-02-02,30,Paid
10829,2025-12-30,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,4,150.0,0.0623,90.0,562.64,360.0,202.64,2025-12-30,2026-02-21,45,Paid
10830,2025-12-31,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,17,10.0,0.0313,9.5,164.68,161.5,3.18,2025-12-31,2026-02-05,30,Paid
10831,2025-12-31,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,10,80.0,0.0935,45.0,725.16,450.0,275.16,2025-12-31,2026-02-01,30,Paid
10832,2026-01-01,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,11,500.0,0.0092,150.0,5449.2,1650.0,3799.2,2026-01-01,2026-02-02,30,Paid
10833,2026-01-02,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,11,200.0,0.0189,120.0,2158.33,1320.0,838.33,2026-01-02,2026-02-03,30,Paid
10834,2026-01-02,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,9,80.0,0.0751,45.0,665.92,405.0,260.92,2026-01-02,2026-01-19,15,Paid
10835,2026-01-02,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,8,10.0,0.0817,9.5,73.46,76.0,-2.54,2026-01-02,2026-03-14,30,Paid
10836,2026-01-04,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,35,200.0,0.0717,120.0,6498.02,4200.0,2298.02,2026-01-04,2026-02-04,30,Paid
10837,2026-01-04,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,12,500.0,0.0909,150.0,5454.49,1800.0,3654.49,2026-01-04,2026-02-04,30,Paid
10838,2026-01-06,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,30,10.0,0.043,9.5,287.1,285.0,2.1,2026-01-06,2026-01-31,30,Paid
10839,2026-01-06,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,14,200.0,0.0486,120.0,2663.97,1680.0,983.97,2026-01-06,2026-02-18,45,Paid
10840,2026-01-06,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,23,80.0,0.0596,45.0,1730.32,1035.0,695.32,2026-01-06,2026-02-13,30,Paid
10841,2026-01-06,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,10,150.0,0.0547,90.0,1418.0,900.0,518.0,2026-01-06,2026-03-14,30,Paid
10842,2026-01-06,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,5,80.0,0.0821,45.0,367.16,225.0,142.16,2026-01-06,2026-03-13,30,Paid
10843,2026-01-07,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,9,80.0,0.0943,45.0,652.13,405.0,247.13,2026-01-07,2026-01-24,15,Paid
10844,2026-01-07,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,5,200.0,0.0099,120.0,990.13,600.0,390.13,2026-01-07,2026-02-20,45,Paid
10845,2026-01-08,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,38,200.0,0.0226,120.0,7428.03,4560.0,2868.03,2026-01-08,2026-02-12,30,Paid
10846,2026-01-08,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,8,150.0,0.0032,90.0,1196.11,720.0,476.11,2026-01-08,2026-03-23,30,Paid
10847,2026-01-08,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,12,500.0,0.0873,150.0,5476.13,1800.0,3676.13,2026-01-08,2026-02-14,30,Paid
10848,2026-01-08,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,13,200.0,0.0819,120.0,2387.13,1560.0,827.13,2026-01-08,2026-03-23,30,Paid
10849,2026-01-10,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,7,80.0,0.0116,45.0,553.52,315.0,238.52,2026-01-10,2026-01-28,15,Paid
10850,2026-01-11,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,1,200.0,0.0253,120.0,194.94,120.0,74.94,2026-01-11,2026-03-17,30,Paid
10851,2026-01-11,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,13,10.0,0.0794,9.5,119.68,123.5,-3.82,2026-01-11,2026-03-05,45,Paid
10852,2026-01-11,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,6,150.0,0.0209,90.0,881.18,540.0,341.18,2026-01-11,2026-02-20,45,Paid
10853,2026-01-12,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,6,200.0,0.0566,120.0,1132.12,720.0,412.12,2026-01-12,2026-02-04,15,Paid
10854,2026-01-12,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,6,200.0,0.0762,120.0,1108.57,720.0,388.57,2026-01-12,2026-02-03,15,Paid
10855,2026-01-12,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,8,200.0,0.0933,120.0,1450.79,960.0,490.79,2026-01-12,2026-01-27,15,Paid
10856,2026-01-12,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,1,80.0,0.0421,45.0,76.63,45.0,31.63,2026-01-12,2026-03-31,30,Paid
10857,2026-01-12,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,29,200.0,0.025,120.0,5655.13,3480.0,2175.13,2026-01-12,2026-02-16,30,Paid
10858,2026-01-13,CUST005,Omega Distributors,PROD001,High-Performance Widget,Hardware,9,150.0,0.0715,90.0,1253.51,810.0,443.51,2026-01-13,2026-02-19,30,Paid
10859,2026-01-14,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,24,10.0,0.0662,9.5,224.12,228.0,-3.88,2026-01-14,2026-02-08,30,Paid
10860,2026-01-14,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,4,500.0,0.0681,150.0,1863.73,600.0,1263.73,2026-01-14,2026-04-08,30,Paid
10861,2026-01-14,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,16,200.0,0.0255,120.0,3118.29,1920.0,1198.29,2026-01-14,2026-02-08,30,Paid
10862,2026-01-15,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,6,200.0,0.0676,120.0,1118.9,720.0,398.9,2026-01-15,2026-02-07,15,Paid
10863,2026-01-15,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,36,500.0,0.0029,150.0,17947.52,5400.0,12547.52,2026-01-15,2026-02-22,30,Paid
10864,2026-01-16,CUST002,Beta Retailers,PROD004,Enterprise Service License,Software,13,500.0,0.071,150.0,6038.43,1950.0,4088.43,2026-01-16,2026-01-28,15,Paid
10865,2026-01-16,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,16,10.0,0.022,9.5,156.47,152.0,4.47,2026-01-16,2026-02-17,30,Paid
10866,2026-01-16,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,16,500.0,0.0635,150.0,7491.67,2400.0,5091.67,2026-01-16,2026-02-18,30,Paid
10867,2026-01-17,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,14,80.0,0.0781,45.0,1032.53,630.0,402.53,2026-01-17,2026-02-17,30,Paid
10868,2026-01-17,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,14,10.0,0.0146,9.5,137.95,133.0,4.95,2026-01-17,2026-03-02,45,Paid
10869,2026-01-18,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,13,80.0,0.0431,45.0,995.14,585.0,410.14,2026-01-18,2026-03-07,30,Paid
10870,2026-01-18,CUST004,Zeta Enterprises,PROD002,Standard Gear Assembly,Hardware,2,80.0,0.025,45.0,156.01,90.0,66.01,2026-01-18,2026-03-08,45,Paid
10871,2026-01-18,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,10,200.0,0.0573,120.0,1885.39,1200.0,685.39,2026-01-18,2026-03-06,30,Paid
10872,2026-01-18,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,1,10.0,0.0697,9.5,9.3,9.5,-0.2,2026-01-18,2026-03-13,45,Paid
10873,2026-01-18,CUST002,Beta Retailers,PROD001,High-Performance Widget,Hardware,3,150.0,0.0346,90.0,434.44,270.0,164.44,2026-01-18,2026-02-02,15,Paid
10874,2026-01-19,CUST002,Beta Retailers,PROD001,High-Performance Widget,Hardware,4,150.0,0.0382,90.0,577.06,360.0,217.06,2026-01-19,2026-02-04,15,Paid
10875,2026-01-19,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,12,10.0,0.0998,9.5,108.03,114.0,-5.97,2026-01-19,2026-02-24,30,Paid
10876,2026-01-19,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,2,150.0,0.012,90.0,296.39,180.0,116.39,2026-01-19,2026-03-13,30,Paid
10877,2026-01-19,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,24,10.0,0.042,9.5,229.92,228.0,1.92,2026-01-19,2026-02-16,30,Paid
10878,2026-01-19,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,12,150.0,0.0131,90.0,1776.51,1080.0,696.51,2026-01-19,2026-03-29,30,Paid
10879,2026-01-20,CUST005,Omega Distributors,PROD001,High-Performance Widget,Hardware,14,150.0,0.0393,90.0,2017.45,1260.0,757.45,2026-01-20,2026-02-20,30,Paid
10880,2026-01-23,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,12,80.0,0.0235,45.0,937.44,540.0,397.44,2026-01-23,2026-02-21,30,Paid
10881,2026-01-23,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,7,200.0,0.0135,120.0,1381.04,840.0,541.04,2026-01-23,2026-03-17,45,Paid
10882,2026-01-23,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,9,500.0,0.042,150.0,4311.17,1350.0,2961.17,2026-01-23,2026-02-22,30,Paid
10883,2026-01-23,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,27,150.0,0.0858,90.0,3702.53,2430.0,1272.53,2026-01-23,2026-02-27,30,Paid
10884,2026-01-23,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,12,150.0,0.0314,90.0,1743.53,1080.0,663.53,2026-01-23,2026-03-20,30,Paid
10885,2026-01-24,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,10,80.0,0.0275,45.0,777.98,450.0,327.98,2026-01-24,2026-02-13,15,Paid
10886,2026-01-24,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,12,500.0,0.041,150.0,5753.7,1800.0,3953.7,2026-01-24,2026-03-26,30,Paid
10887,2026-01-24,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,13,150.0,0.0817,90.0,1790.63,1170.0,620.63,2026-01-24,2026-02-22,30,Paid
10888,2026-01-25,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,38,500.0,0.0626,150.0,17809.73,5700.0,12109.73,2026-01-25,2026-02-23,30,Paid
10889,2026-01-26,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,22,80.0,0.0871,45.0,1606.77,990.0,616.77,2026-01-26,2026-03-04,30,Paid
10890,2026-01-26,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,4,10.0,0.0694,9.5,37.22,38.0,-0.78,2026-01-26,2026-02-08,15,Paid
10891,2026-01-26,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,14,80.0,0.076,45.0,1034.86,630.0,404.86,2026-01-26,2026-02-23,30,Paid
10892,2026-01-26,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,6,150.0,0.0347,90.0,868.81,540.0,328.81,2026-01-26,2026-03-13,30,Paid
10893,2026-01-26,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,5,80.0,0.0827,45.0,366.91,225.0,141.91,2026-01-26,2026-02-18,15,Paid
10894,2026-01-27,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,20,80.0,0.0642,45.0,1497.36,900.0,597.36,2026-01-27,2026-03-05,30,Paid
10895,2026-01-27,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,24,500.0,0.0297,150.0,11643.26,3600.0,8043.26,2026-01-27,2026-02-27,30,Paid
10896,2026-01-27,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,29,500.0,0.0673,150.0,13524.02,4350.0,9174.02,2026-01-27,2026-02-24,30,Paid
10897,2026-01-27,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,32,200.0,0.0738,120.0,5927.71,3840.0,2087.71,2026-01-27,2026-02-25,30,Paid
10898,2026-01-28,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,12,200.0,0.0081,120.0,2380.5,1440.0,940.5,2026-01-28,2026-03-22,30,Paid
10899,2026-01-28,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,19,500.0,0.0794,150.0,8745.87,2850.0,5895.87,2026-01-28,2026-02-24,30,Paid
10900,2026-01-28,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,3,200.0,0.0985,120.0,540.89,360.0,180.89,2026-01-28,2026-04-14,30,Paid
10901,2026-01-28,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,10,500.0,0.0427,150.0,4786.26,1500.0,3286.26,2026-01-28,2026-04-06,30,Paid
10902,2026-01-28,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,11,200.0,0.0279,120.0,2138.63,1320.0,818.63,2026-01-28,2026-03-24,30,Paid
10903,2026-01-29,CUST004,Zeta Enterprises,PROD002,Standard Gear Assembly,Hardware,2,80.0,0.0254,45.0,155.94,90.0,65.94,2026-01-29,2026-03-10,45,Paid
10904,2026-01-29,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,1,500.0,0.0652,150.0,467.4,150.0,317.4,2026-01-29,2026-02-27,30,Paid
10905,2026-01-29,CUST004,Zeta Enterprises,PROD002,Standard Gear Assembly,Hardware,10,80.0,0.0866,45.0,730.76,450.0,280.76,2026-01-29,2026-03-21,45,Paid
10906,2026-01-29,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,27,10.0,0.0674,9.5,251.81,256.5,-4.69,2026-01-29,2026-03-07,30,Paid
10907,2026-01-30,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,26,80.0,0.0944,45.0,1883.66,1170.0,713.66,2026-01-30,2026-02-24,30,Paid
10908,2026-01-30,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,6,500.0,0.0429,150.0,2871.28,900.0,1971.28,2026-01-30,2026-04-22,30,Paid
10909,2026-01-31,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,10,200.0,0.0692,120.0,1861.53,1200.0,661.53,2026-01-31,2026-03-19,45,Paid
10910,2026-01-31,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,19,150.0,0.0251,90.0,2778.44,1710.0,1068.44,2026-01-31,2026-03-02,30,Paid
10911,2026-01-31,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,27,150.0,0.0045,90.0,4031.78,2430.0,1601.78,2026-01-31,2026-03-05,30,Paid
10912,2026-02-01,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,21,150.0,0.0332,90.0,3045.43,1890.0,1155.43,2026-02-01,2026-03-09,30,Paid
10913,2026-02-02,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,25,150.0,0.0028,90.0,3739.56,2250.0,1489.56,2026-02-02,2026-03-10,30,Paid
10914,2026-02-03,CUST002,Beta Retailers,PROD004,Enterprise Service License,Software,4,500.0,0.0175,150.0,1965.07,600.0,1365.07,2026-02-03,2026-02-23,15,Paid
10915,2026-02-04,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,13,80.0,0.0806,45.0,956.18,585.0,371.18,2026-02-04,2026-04-26,30,Paid
