transaction_date,transaction_id,customer_id,product_name,quantity,revenue,cost,discount_percent,days_to_pay
2025-09-26,TXN-102911,CUST-010,Product N,154,78084.52,64834,10,60
2025-11-09,TXN-102912,CUST-076,Product J,67,19869.99,16214,25,12
2025-09-06,TXN-102913,CUST-029,Product N,137,36635.44,24797,10,23
2025-10-04,TXN-102914,CUST-022,Product O,214,34891.41,37450,20,9
2025-08-18,TXN-102915,CUST-062,Product A,173,57882.03,51208,25,28
2025-08-12,TXN-102916,CUST-075,Product J,277,147192.03,101936,20,13
2025-04-13,TXN-102917,CUST-058,Product D,85,11692.9,7905,25,9
2025-03-04,TXN-102918,CUST-062,Product L,93,17146.7,9114,0,15
2025-11-05,TXN-102919,CUST-048,Product O,270,65731.17,58860,15,15
2026-04-29,TXN-102920,CUST-032,Product M,72,62460.67,34488,0,5
2025-02-13,TXN-102921,CUST-049,Product E,147,66270.51,48510,10,7
2025-06-01,TXN-102922,CUST-019,Product L,119,46983.28,39270,0,28
2025-12-31,TXN-102923,CUST-043,Product B,74,33157.95,32412,18,17
2025-12-31,TXN-102924,CUST-061,Product I,205,35370.64,28085,12,5
2026-03-17,TXN-102925,CUST-034,Product M,45,24995.9,14985,0,27
2026-01-05,TXN-102926,CUST-051,Product I,157,25750.78,21352,12,17
2025-08-15,TXN-102927,CUST-048,Product B,42,10060.93,6468,20,6
2025-07-29,TXN-102928,CUST-018,Product E,98,24898.4,13426,0,6
2025-09-12,TXN-102929,CUST-053,Product D,163,56227.57,44662,10,11
2025-04-21,TXN-102930,CUST-054,Product A,159,32290.43,25122,25,21
2026-02-10,TXN-102931,CUST-041,Product M,281,122701.47,130665,20,27
2025-05-25,TXN-102932,CUST-020,Product J,148,62265.72,34780,0,30
2025-04-02,TXN-102933,CUST-060,Product K,254,127800.57,67056,0,13
2025-07-12,TXN-102934,CUST-020,Product A,159,43299.95,23214,0,12
2026-01-11,TXN-102935,CUST-036,Product A,88,14838.28,10736,25,18
2026-02-05,TXN-102936,CUST-026,Product F,97,46676.87,26093,0,11
2025-05-17,TXN-102937,CUST-018,Product I,83,54356.48,29797,0,5
2025-05-18,TXN-102938,CUST-027,Product F,210,132387.39,69930,5,5
2025-08-24,TXN-102939,CUST-057,Product A,117,18473.11,16497,18,7
2025-05-06,TXN-102940,CUST-057,Product K,224,151914.99,98784,0,18
2025-05-26,TXN-102941,CUST-032,Product M,249,128689.26,87648,12,28
2025-02-28,TXN-102942,CUST-011,Product C,147,79232.56,54096,0,10
2025-08-25,TXN-102943,CUST-022,Product L,289,140859.12,125426,18,12
2025-01-30,TXN-102944,CUST-006,Product D,143,112064.41,58058,0,39
2025-10-31,TXN-102945,CUST-012,Product H,39,28793.31,17511,0,19
2025-06-16,TXN-102946,CUST-008,Product C,72,14301.81,13608,12,49
2026-02-28,TXN-102947,CUST-014,Product O,137,80709.47,51786,18,20
2026-05-23,TXN-102948,CUST-024,Product F,138,32213.09,34638,25,13
2025-02-21,TXN-102949,CUST-057,Product G,189,89360.65,69363,20,9
2026-04-26,TXN-102950,CUST-024,Product K,80,26921.85,17040,0,9
2025-11-21,TXN-102951,CUST-050,Product J,25,19427.93,11250,12,17
2025-10-16,TXN-102952,CUST-032,Product L,135,71284.63,40365,0,20
2025-09-13,TXN-102953,CUST-024,Product K,101,44817.08,27371,0,8
2025-05-14,TXN-102954,CUST-066,Product B,49,3217.85,3136,18,6
2025-08-30,TXN-102955,CUST-007,Product L,182,86676.49,71344,25,56
2025-03-17,TXN-102956,CUST-005,Product H,30,24035.33,14430,10,60
2025-08-19,TXN-102957,CUST-080,Product J,82,16750.6,18040,25,13
2025-12-30,TXN-102958,CUST-064,Product C,167,132197.37,69472,0,8
2025-06-26,TXN-102959,CUST-032,Product C,77,39531.14,22484,10,12
2026-04-11,TXN-102960,CUST-020,Product C,88,5768.17,4400,10,9
2025-04-26,TXN-102961,CUST-076,Product G,95,34261.89,22040,10,25
2026-01-27,TXN-102962,CUST-070,Product N,103,25470.4,14317,0,11
2025-07-27,TXN-102963,CUST-040,Product E,155,45898.72,30070,0,21
2026-06-16,TXN-102964,CUST-002,Product H,265,132576.66,91690,12,43
2026-04-21,TXN-102965,CUST-049,Product A,90,5714.01,4050,25,29
2026-06-04,TXN-102966,CUST-025,Product K,183,20442.45,13908,12,30
2026-04-04,TXN-102967,CUST-051,Product H,136,85280.5,48824,0,18
2025-08-03,TXN-102968,CUST-058,Product C,167,56737.47,42084,0,20
2026-05-01,TXN-102969,CUST-020,Product F,92,16073.84,11132,25,5
2026-03-05,TXN-102970,CUST-078,Product B,209,73415.25,45562,0,9
2025-01-29,TXN-102971,CUST-020,Product K,193,113522.1,64269,0,23
2025-10-20,TXN-102972,CUST-028,Product B,41,13827.35,8405,15,6
2025-06-05,TXN-102973,CUST-052,Product J,167,45160.2,33567,25,12
2026-03-23,TXN-102974,CUST-053,Product D,242,162902.17,92444,0,10
2025-10-31,TXN-102975,CUST-043,Product K,97,8974.58,5917,0,26
2025-09-23,TXN-102976,CUST-044,Product J,268,19310.18,14204,20,8
2025-07-19,TXN-102977,CUST-006,Product D,59,15505.22,9086,0,43
2025-08-18,TXN-102978,CUST-023,Product L,85,11298.03,6120,0,9
2025-04-07,TXN-102979,CUST-066,Product N,93,44739.72,40920,10,26
2025-04-26,TXN-102980,CUST-070,Product L,195,66862.02,61425,15,18
2026-05-27,TXN-102981,CUST-015,Product G,157,67719.65,78029,25,21
2025-12-01,TXN-102982,CUST-040,Product E,289,98294.41,91035,10,29
2025-05-17,TXN-102983,CUST-073,Product N,5,556.75,305,0,21
2026-05-25,TXN-102984,CUST-067,Product H,273,92971.13,77805,12,15
2026-02-02,TXN-102985,CUST-040,Product K,210,64172.97,38640,15,29
2025-05-02,TXN-102986,CUST-024,Product J,227,105533.51,93070,10,8
2025-05-25,TXN-102987,CUST-025,Product L,228,131781.75,103512,0,10
2025-01-18,TXN-102988,CUST-033,Product E,37,2432.99,2331,25,22
2025-08-11,TXN-102989,CUST-073,Product M,62,16179.54,11408,20,29
2025-04-25,TXN-102990,CUST-053,Product B,246,197929.55,118326,0,23
2025-10-12,TXN-102991,CUST-026,Product J,274,33241.72,24386,20,8
2025-01-21,TXN-102992,CUST-003,Product A,117,73631.77,57096,15,58
2025-06-22,TXN-102993,CUST-021,Product L,6,467.26,426,5,22
2025-12-11,TXN-102994,CUST-001,Product D,283,89735.1,68486,0,45
2025-02-17,TXN-102995,CUST-031,Product F,96,18559.36,17088,20,22
2025-01-02,TXN-102996,CUST-079,Product O,186,88638.11,60078,15,10
2025-03-05,TXN-102997,CUST-021,Product A,235,77851.36,57105,15,19
2026-03-23,TXN-102998,CUST-027,Product O,129,66391.59,61791,20,21
2026-01-30,TXN-102999,CUST-011,Product K,109,25433.69,16241,15,21
2025-12-11,TXN-103000,CUST-052,Product K,63,41818.32,30996,20,10
2026-02-12,TXN-103001,CUST-014,Product H,58,13161.97,9628,10,5
2025-03-18,TXN-103002,CUST-026,Product D,84,50299.77,31836,0,12
2025-06-06,TXN-103003,CUST-045,Product B,281,200162.91,133194,5,10
2026-04-18,TXN-103004,CUST-052,Product L,37,17839.75,11470,0,20
2026-05-20,TXN-103005,CUST-075,Product G,53,20648.71,19769,12,10
2025-01-07,TXN-103006,CUST-032,Product K,280,95574.21,85960,10,29
2025-03-18,TXN-103007,CUST-015,Product J,70,27651.35,19530,15,19
2026-05-31,TXN-103008,CUST-075,Product L,61,22522.51,13420,15,22
2025-09-10,TXN-103009,CUST-003,Product I,158,59225.82,34602,0,57
2025-06-04,TXN-103010,CUST-069,Product L,205,59157.13,47560,15,17
2025-06-24,TXN-103011,CUST-042,Product J,186,115241.14,62124,0,19
2025-07-29,TXN-103012,CUST-044,Product E,264,147661.22,90552,0,15
2025-08-17,TXN-103013,CUST-057,Product J,144,83824.53,55152,0,28
2025-11-02,TXN-103014,CUST-057,Product O,74,46804.12,24864,0,13
2026-05-02,TXN-103015,CUST-009,Product C,215,81819.89,55040,10,59
2026-03-25,TXN-103016,CUST-071,Product J,207,69652.63,59616,0,30
2026-04-14,TXN-103017,CUST-074,Product E,259,53670.73,44030,25,14
2026-02-20,TXN-103018,CUST-065,Product E,43,12717.88,12900,25,14
2025-04-26,TXN-103019,CUST-067,Product G,241,45231.89,39524,18,25
2025-12-18,TXN-103020,CUST-014,Product D,209,114094.43,86735,20,17
2025-10-27,TXN-103021,CUST-002,Product M,278,18170.31,15012,12,60
2025-06-20,TXN-103022,CUST-042,Product K,268,179926.17,121136,0,10
2025-05-02,TXN-103023,CUST-006,Product N,21,3153.16,2583,18,47
2026-02-14,TXN-103024,CUST-070,Product E,288,192076.49,100224,0,10
2025-10-05,TXN-103025,CUST-001,Product I,134,45195.55,29882,5,52
2025-07-14,TXN-103026,CUST-071,Product N,26,6749.61,5408,20,12
2026-05-01,TXN-103027,CUST-002,Product E,59,26169.33,19057,5,39
2026-04-03,TXN-103028,CUST-006,Product M,194,10089.91,8924,5,56
2025-12-20,TXN-103029,CUST-076,Product L,204,151140.25,87516,0,29
2025-12-31,TXN-103030,CUST-050,Product K,109,8860.64,5232,12,14
2025-04-10,TXN-103031,CUST-070,Product I,138,79708.81,59616,18,26
2025-10-29,TXN-103032,CUST-003,Product G,234,75834.83,77454,18,55
2025-05-02,TXN-103033,CUST-004,Product I,246,45086.38,30012,0,38
2025-07-28,TXN-103034,CUST-030,Product G,195,167107.73,96330,0,13
2025-10-30,TXN-103035,CUST-051,Product E,134,23818.79,14338,0,20
2025-10-08,TXN-103036,CUST-048,Product K,180,63641.43,46080,15,10
2025-11-05,TXN-103037,CUST-015,Product A,198,40344.53,22176,0,15
2025-12-19,TXN-103038,CUST-055,Product J,228,151730.47,110808,12,29
2025-07-02,TXN-103039,CUST-031,Product C,97,14662.03,9991,12,11
2025-10-29,TXN-103040,CUST-050,Product H,20,4440.13,3440,18,14
2025-10-23,TXN-103041,CUST-056,Product K,171,48897.85,39330,25,15
2025-06-24,TXN-103042,CUST-063,Product B,123,51644.12,38499,0,7
2025-05-21,TXN-103043,CUST-022,Product E,175,104476.65,72275,0,27
2025-02-27,TXN-103044,CUST-012,Product A,132,40037.53,31812,0,7
2026-04-29,TXN-103045,CUST-021,Product D,78,45967.43,28392,18,18
2025-10-05,TXN-103046,CUST-072,Product I,284,140655.32,117576,12,15
2025-11-25,TXN-103047,CUST-022,Product I,171,25483.22,21717,10,26
2025-12-21,TXN-103048,CUST-042,Product C,165,17959.96,15015,20,20
2026-01-13,TXN-103049,CUST-007,Product J,48,13709.79,12912,12,51
2025-02-18,TXN-103050,CUST-059,Product F,162,56480.46,56052,18,14
2025-10-03,TXN-103051,CUST-046,Product H,122,72991.34,52582,5,29
2025-05-25,TXN-103052,CUST-015,Product E,229,160551.54,111523,10,30
2026-04-18,TXN-103053,CUST-059,Product B,187,66417.53,63019,25,11
2025-09-24,TXN-103054,CUST-066,Product E,109,7430.62,6322,18,22
2025-02-01,TXN-103055,CUST-011,Product D,104,14571.72,10712,15,30
2025-03-12,TXN-103056,CUST-077,Product L,107,25677.53,17334,20,10
2026-03-14,TXN-103057,CUST-023,Product O,24,9006.48,7248,20,30
2025-03-11,TXN-103058,CUST-002,Product F,94,41021.35,26790,5,44
2026-03-22,TXN-103059,CUST-016,Product C,166,77895.53,64740,0,19
2025-11-10,TXN-103060,CUST-029,Product G,172,120477.76,79980,12,20
2026-06-09,TXN-103061,CUST-046,Product A,56,27563.96,16912,0,18
2026-05-05,TXN-103062,CUST-012,Product D,154,43413.73,28028,18,28
2026-05-06,TXN-103063,CUST-076,Product H,198,34231.35,24354,15,7
2025-11-14,TXN-103064,CUST-078,Product D,112,56944.48,51072,25,23
2025-09-21,TXN-103065,CUST-044,Product O,197,117119.56,71314,10,6
2025-01-30,TXN-103066,CUST-071,Product L,23,1992.82,2231,25,15
2026-05-07,TXN-103067,CUST-044,Product D,300,21909.86,14400,5,10
2025-04-08,TXN-103068,CUST-038,Product L,48,20085.87,15168,20,14
2025-06-24,TXN-103069,CUST-067,Product K,155,41057.57,37045,20,14
2026-04-14,TXN-103070,CUST-063,Product J,194,58369.9,51216,12,15
2025-12-23,TXN-103071,CUST-076,Product M,271,55061.13,28184,0,6
2025-07-03,TXN-103072,CUST-069,Product C,41,15888.97,10865,18,24
2025-03-17,TXN-103073,CUST-078,Product N,75,21995.04,14475,5,19
2025-03-25,TXN-103074,CUST-039,Product H,12,3570.32,2496,20,13
2025-12-03,TXN-103075,CUST-055,Product M,55,31921.7,24420,5,20
2025-06-13,TXN-103076,CUST-028,Product I,205,77982.1,62935,0,25
2025-01-31,TXN-103077,CUST-069,Product D,275,100002.22,81675,15,8
2025-03-25,TXN-103078,CUST-069,Product J,130,74602.15,45760,18,7
2025-10-09,TXN-103079,CUST-080,Product O,177,68761.63,59295,0,26
2025-06-20,TXN-103080,CUST-048,Product N,58,23969.37,15486,0,15
2025-06-01,TXN-103081,CUST-048,Product I,222,88944.92,56832,5,7
2025-11-17,TXN-103082,CUST-002,Product L,263,121479.6,82845,18,59
2025-11-23,TXN-103083,CUST-016,Product D,69,39356.61,26496,0,23
2025-09-04,TXN-103084,CUST-017,Product M,45,2205.35,2025,20,23
2026-05-01,TXN-103085,CUST-016,Product E,73,44833.15,27010,12,12
2026-03-13,TXN-103086,CUST-069,Product A,298,31877.9,20860,12,30
2025-04-14,TXN-103087,CUST-042,Product N,262,120401.3,106634,10,6
2025-05-19,TXN-103088,CUST-009,Product E,113,59979.62,45765,15,45
2026-05-24,TXN-103089,CUST-011,Product D,199,103941.84,84973,18,11
2025-12-24,TXN-103090,CUST-031,Product I,210,82849.45,69300,12,30
2025-03-03,TXN-103091,CUST-056,Product L,8,3633.78,2880,12,7
2026-01-11,TXN-103092,CUST-043,Product K,154,71343.39,41580,0,17
2026-01-20,TXN-103093,CUST-015,Product D,254,96483.62,83820,12,8
2026-01-24,TXN-103094,CUST-006,Product E,131,46481.38,31571,25,56
2025-05-18,TXN-103095,CUST-059,Product N,265,66576.11,42930,0,5
2025-06-12,TXN-103096,CUST-001,Product I,220,137545.53,95040,15,45
2025-09-13,TXN-103097,CUST-033,Product E,95,31915.61,29070,10,7
2026-02-27,TXN-103098,CUST-042,Product B,22,11109.77,10934,18,25
2025-07-29,TXN-103099,CUST-053,Product F,279,225204.48,135594,10,13
2025-02-13,TXN-103100,CUST-070,Product F,68,4206.42,4012,20,5
2025-05-19,TXN-103101,CUST-054,Product H,114,5653.28,5016,18,11
2026-03-09,TXN-103102,CUST-035,Product C,265,143391.33,128790,10,19
2025-04-29,TXN-103103,CUST-003,Product I,122,56428,41846,5,53
2026-02-26,TXN-103104,CUST-078,Product J,27,9696.54,6858,10,25
2025-01-04,TXN-103105,CUST-079,Product J,93,16925.43,11904,10,21
2026-04-11,TXN-103106,CUST-015,Product M,143,86961.87,69498,12,27
2025-08-31,TXN-103107,CUST-018,Product N,173,79823.5,54495,18,20
2025-05-07,TXN-103108,CUST-071,Product H,141,77977.96,69654,15,22
2025-05-03,TXN-103109,CUST-005,Product M,59,33470.58,25193,10,41
2025-11-09,TXN-103110,CUST-065,Product D,262,179197.24,112398,0,20
2025-07-30,TXN-103111,CUST-066,Product I,245,97730.29,65170,12,12
2025-08-28,TXN-103112,CUST-002,Product D,212,57786.89,39220,18,43
2025-04-07,TXN-103113,CUST-045,Product D,9,3645.41,3141,0,11
2026-06-09,TXN-103114,CUST-051,Product N,219,14612.92,11169,0,9
2025-12-24,TXN-103115,CUST-022,Product E,90,10450.38,5400,0,12
2025-03-29,TXN-103116,CUST-060,Product J,22,12607.29,9020,18,9
2025-01-08,TXN-103117,CUST-076,Product E,148,10336.37,10804,18,27
2025-10-06,TXN-103118,CUST-031,Product B,294,49892.61,44100,12,22
2025-03-19,TXN-103119,CUST-019,Product A,252,170818.52,102060,0,9
2025-10-11,TXN-103120,CUST-061,Product I,243,17313.42,13122,20,9
2026-02-04,TXN-103121,CUST-048,Product E,299,98176,74152,0,7
2026-05-23,TXN-103122,CUST-002,Product N,157,80194.59,70022,10,43
2025-08-08,TXN-103123,CUST-007,Product C,219,18559.38,19929,25,36
2025-07-17,TXN-103124,CUST-028,Product E,200,79681.6,61800,15,6
2026-05-02,TXN-103125,CUST-008,Product A,81,38485.97,25839,0,39
2025-02-05,TXN-103126,CUST-054,Product A,176,119761.15,77264,15,28
2025-05-19,TXN-103127,CUST-075,Product B,297,70099.48,66528,20,5
2025-01-11,TXN-103128,CUST-008,Product F,243,114443.85,68769,0,38
2026-05-22,TXN-103129,CUST-002,Product D,74,22867.32,15540,25,35
2026-04-18,TXN-103130,CUST-058,Product D,241,26857.49,20485,0,10
2025-06-14,TXN-103131,CUST-073,Product B,60,11819.84,8640,15,6
2026-06-06,TXN-103132,CUST-024,Product H,43,23887.1,16125,0,8
2025-01-26,TXN-103133,CUST-053,Product M,134,45805.47,26934,10,30
2025-04-25,TXN-103134,CUST-061,Product H,61,26088.92,20191,0,5
2026-04-11,TXN-103135,CUST-029,Product E,161,39741.32,26565,0,29
2025-11-05,TXN-103136,CUST-051,Product E,72,14051.96,9648,0,5
2025-05-28,TXN-103137,CUST-011,Product F,97,25035.45,14453,10,9
2025-01-18,TXN-103138,CUST-061,Product J,144,41210.14,28224,18,10
2026-01-20,TXN-103139,CUST-046,Product J,16,3421.67,2336,15,15
2025-04-07,TXN-103140,CUST-078,Product D,71,24413.75,19880,18,14
2025-01-25,TXN-103141,CUST-075,Product K,73,22364.21,12994,12,22
2025-12-26,TXN-103142,CUST-074,Product B,200,14635.73,11600,0,26
2025-04-24,TXN-103143,CUST-022,Product F,279,181827.25,94023,0,30
2026-03-17,TXN-103144,CUST-069,Product I,212,118653.26,90524,25,18
2025-09-19,TXN-103145,CUST-054,Product H,289,109132.11,74851,20,9
2025-08-08,TXN-103146,CUST-068,Product H,199,21415.16,13930,20,13
2025-11-16,TXN-103147,CUST-057,Product H,137,10723.55,7124,5,26
2025-04-01,TXN-103148,CUST-080,Product J,61,21464.78,20252,10,23
2025-05-14,TXN-103149,CUST-074,Product B,228,44400.46,44004,15,28
2025-07-26,TXN-103150,CUST-030,Product G,70,37827.48,32620,12,13
2025-10-03,TXN-103151,CUST-065,Product I,228,62162.12,40584,0,10
2025-05-01,TXN-103152,CUST-056,Product D,298,124603.72,92380,10,10
2025-06-01,TXN-103153,CUST-026,Product L,9,1367.64,1134,0,28
2026-05-19,TXN-103154,CUST-001,Product K,80,39524.06,38640,12,41
2025-08-12,TXN-103155,CUST-049,Product A,36,1678.24,1800,20,12
2025-10-26,TXN-103156,CUST-079,Product L,211,77673.29,57392,0,5
2025-01-04,TXN-103157,CUST-012,Product I,271,121657.91,89972,25,8
2025-09-16,TXN-103158,CUST-012,Product B,212,82077.26,94976,25,17
2025-06-05,TXN-103159,CUST-059,Product N,125,22838.95,13875,5,28
2026-04-16,TXN-103160,CUST-039,Product L,27,6545.92,6426,12,22
2025-03-26,TXN-103161,CUST-050,Product N,285,102705.76,73245,10,12
2025-02-11,TXN-103162,CUST-066,Product A,16,7632.28,5520,25,13
2025-08-13,TXN-103163,CUST-058,Product D,227,41119.51,22700,5,7
2025-04-09,TXN-103164,CUST-072,Product I,48,8934.36,9696,25,25
2026-01-14,TXN-103165,CUST-040,Product L,137,33683.58,28496,25,9
2025-01-19,TXN-103166,CUST-009,Product D,138,116685.83,62376,0,46
2025-07-28,TXN-103167,CUST-058,Product F,127,34692.77,23114,0,15
2026-01-20,TXN-103168,CUST-052,Product J,133,36421.15,24605,10,18
2026-03-29,TXN-103169,CUST-035,Product C,32,3378.57,2816,0,25
2025-01-17,TXN-103170,CUST-065,Product M,76,54993.71,30476,0,9
2025-05-22,TXN-103171,CUST-001,Product K,118,49062.04,35636,10,39
2026-02-05,TXN-103172,CUST-064,Product C,22,9884.32,6842,0,13
2025-11-29,TXN-103173,CUST-025,Product O,74,24405.56,20646,12,18
2025-11-16,TXN-103174,CUST-002,Product C,118,50883.83,25488,0,44
2025-03-31,TXN-103175,CUST-071,Product C,53,37487.7,23055,0,27
2025-12-06,TXN-103176,CUST-023,Product B,286,49085.88,28314,0,30
2025-12-02,TXN-103177,CUST-015,Product F,294,17067.65,14406,15,6
2025-03-04,TXN-103178,CUST-053,Product H,93,14383.56,14136,15,5
2025-02-25,TXN-103179,CUST-059,Product B,70,31037.87,22890,0,7
2025-01-31,TXN-103180,CUST-073,Product B,94,26510.03,13348,0,28
2026-03-14,TXN-103181,CUST-069,Product B,184,17684.09,15640,10,27
2026-01-19,TXN-103182,CUST-029,Product A,259,143642,107744,12,29
2025-09-22,TXN-103183,CUST-023,Product E,200,87969.84,82200,10,9
2026-03-27,TXN-103184,CUST-004,Product G,117,79950.01,55692,15,38
2025-04-01,TXN-103185,CUST-040,Product F,126,7520.21,5418,5,20
2025-06-02,TXN-103186,CUST-011,Product E,125,37802.04,27375,15,20
2026-02-24,TXN-103187,CUST-017,Product I,91,21817.07,11193,0,19
2025-07-07,TXN-103188,CUST-050,Product G,236,13019.38,9676,15,16
2026-02-14,TXN-103189,CUST-057,Product C,71,19141.86,12851,25,18
2026-03-29,TXN-103190,CUST-060,Product I,143,87467.28,63492,18,7
2025-06-13,TXN-103191,CUST-005,Product J,35,17039.4,12845,0,48
2025-04-22,TXN-103192,CUST-039,Product M,266,67011.74,51870,18,9
2025-05-09,TXN-103193,CUST-040,Product D,165,104346.48,79530,5,6
2025-11-11,TXN-103194,CUST-071,Product L,219,161854.15,107091,15,9
2025-04-24,TXN-103195,CUST-033,Product C,49,16088.21,10388,15,24
2025-12-31,TXN-103196,CUST-003,Product C,187,52397.74,31977,0,47
2025-10-11,TXN-103197,CUST-013,Product M,149,101473.28,54981,0,26
2026-05-20,TXN-103198,CUST-019,Product M,105,43352.35,33495,20,19
2025-09-13,TXN-103199,CUST-076,Product A,224,44214.73,35616,12,30
2025-10-22,TXN-103200,CUST-068,Product I,262,154182.67,118424,0,21
2025-10-11,TXN-103201,CUST-052,Product J,219,68371.38,68766,15,13
2025-01-19,TXN-103202,CUST-024,Product F,55,31125.85,25190,0,7
2025-06-14,TXN-103203,CUST-011,Product N,194,45747.96,38606,10,30
2025-07-10,TXN-103204,CUST-040,Product D,20,3504,2000,0,24
2026-06-25,TXN-103205,CUST-019,Product G,7,5170.75,3227,18,8
2026-06-02,TXN-103206,CUST-026,Product G,32,2919.51,2208,0,8
2026-04-03,TXN-103207,CUST-005,Product I,30,2681.36,2430,10,35
2025-08-03,TXN-103208,CUST-064,Product E,248,141276.31,113088,0,28
2025-04-12,TXN-103209,CUST-006,Product J,243,151378.56,104490,15,59
2025-04-18,TXN-103210,CUST-079,Product O,203,170351.5,99876,12,29
2025-02-22,TXN-103211,CUST-060,Product L,264,50419.66,45408,10,21
2025-12-03,TXN-103212,CUST-027,Product N,191,14155.56,8404,0,19
2025-12-15,TXN-103213,CUST-003,Product D,177,71054.73,55047,0,50
2025-06-20,TXN-103214,CUST-067,Product I,275,164262.68,106150,18,28
2025-01-04,TXN-103215,CUST-030,Product H,75,50960.81,32925,0,19
2025-04-25,TXN-103216,CUST-015,Product G,59,14288.79,15222,20,29
2026-04-27,TXN-103217,CUST-076,Product N,84,12752.93,8904,25,25
2026-01-29,TXN-103218,CUST-026,Product E,251,105685.06,73041,20,20
2025-12-13,TXN-103219,CUST-072,Product N,121,9443.47,7260,15,8
2025-01-08,TXN-103220,CUST-047,Product C,151,44944.78,48320,20,30
2025-12-27,TXN-103221,CUST-038,Product H,261,15292.26,14616,10,11
2025-05-19,TXN-103222,CUST-051,Product D,207,35991.17,27945,0,23
2025-02-08,TXN-103223,CUST-071,Product M,201,102178.13,69948,15,16
2026-04-12,TXN-103224,CUST-057,Product E,208,104499.22,79248,15,26
2026-01-01,TXN-103225,CUST-074,Product B,228,134283.09,81396,5,16
2025-05-26,TXN-103226,CUST-039,Product B,169,17342.75,11492,15,9
2026-02-02,TXN-103227,CUST-026,Product B,7,3674.1,1995,5,16
2025-02-17,TXN-103228,CUST-037,Product N,272,160900.99,117504,0,11
2025-04-26,TXN-103229,CUST-037,Product J,280,181060.89,135240,0,22
2025-10-27,TXN-103230,CUST-014,Product I,38,6082.37,5776,10,28
2026-03-12,TXN-103231,CUST-006,Product J,43,21666.69,19608,5,39
2025-04-14,TXN-103232,CUST-071,Product F,41,13070.9,9553,12,17
2025-10-25,TXN-103233,CUST-043,Product G,130,26459.39,20540,25,12
2025-11-14,TXN-103234,CUST-016,Product I,51,5114.39,4437,0,29
2025-10-10,TXN-103235,CUST-063,Product O,260,90873.44,66300,0,21
2026-03-11,TXN-103236,CUST-044,Product N,67,16882.54,13601,20,15
2025-04-24,TXN-103237,CUST-064,Product C,284,122790.45,123256,18,15
